BHARTI AIRTEL LIMITED 

BIHAR JHARKHAND 

Call Details of CELL ID '405-52-792-20692' from '11-Jun-2026 00:00:00' to '11-Jun-2026 23:59:59' 

Target No,Call Type,TOC,B Party No,LRN No,LRN TSP-LSA,Date,Time,Dur(s),First CGI Lat/Long,First CGI,Last CGI Lat/Long,Last CGI,SMSC No,Service Type,IMEI,IMSI,Call Fow No,Roam Nw,SW & MSC ID,IN TG,OUT TG,Vowifi First UE IP,Port1,Vowifi Last UE IP,Port2
'7970471038',OUT,Pre,'7631670344',3087,RJIL-BR,'11/06/2026',03:11:59,51,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351161477947670','405524214188306',-,AIR BHR,'9934129181',,1410,,,,
'7257905391',OUT,Pre,'6207457699',3087,RJIL-BR,'11/06/2026',03:14:18,159,25.3987588/85.9133416,405-52-792-20692,25.3933651/85.9295072,405-52-792-63552,'-',Voice,'355090710694520','405524214944531',-,AIR BHR,'9934129212',,1221,,,,
'8877887465',OUT,Pre,'9266585920',2727,AIR-DL,'11/06/2026',03:44:35,691,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353510874449700','405523200967053',-,AIR BHR,'9934129181',,1013,,,,
'8877887465',OUT,Pre,'9266585920',2727,AIR-DL,'11/06/2026',03:57:27,39,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353510874449700','405523200967053',-,AIR BHR,'9934129181',,1013,,,,
'9104884533',OUT,Pre,'9958744936',3103,RJIL-DL,'11/06/2026',04:33:08,62,25.3987588/85.9133416,405-52-792-20692,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352598134504580','404980497208137',-,AIR BHR,'9934129226',,1201,,,,
'8235599733',IN,Pre,'9931998943',3087,RJIL-BR,'11/06/2026',04:33:37,13,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353015618593300','405523221855485',-,AIR BHR,'9934129181',3555,,,,,
'8292045835',OUT,Pre,'7484045835',2726,AIR-BR,'11/06/2026',04:45:36,661,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18855,'-',Voice,'351392427118670','405525220953166',-,AIR BHR,'9934129422',,5198,,,,
'9631308395',IN,Pre,'8102802630',3087,RJIL-BR,'11/06/2026',05:01:15,29,25.3776653/85.9063618,405-52-792-2120,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351775763946700','405525221360648',-,AIR BHR,'9934129179',0881,,,,,
'7209582558',IN,Pre,'7033691463',2726,AIR-BR,'11/06/2026',05:09:55,56,25.3987588/85.9133416,405-52-792-20692,25.3876427/85.9178769,405-52-792-4669,'-',Voice,'353753110485490','405523224467421',-,AIR BHR,'9934129181',,,,,,
'8271614228',IN,Pre,'8340413802',3087,RJIL-BR,'11/06/2026',05:13:25,49,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'354474081760530','405522225897390',-,AIR BHR,'9934129181',0879,,,,,
'9955807457',OUT,Pre,'7367066942',2726,AIR-BR,'11/06/2026',05:15:51,1492,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'356216106399660','405521196343124',-,AIR BHR,'9934129181',,4051,,,,
'8271614228',OUT,Pre,'9241884742',3087,RJIL-BR,'11/06/2026',05:16:50,25,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'354474081760530','405522225897390',-,AIR BHR,'9934129181',,1410,,,,
'9931992186',OUT,Pre,'8102618266',3087,RJIL-BR,'11/06/2026',05:23:06,379,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18855,'-',Voice,'356012872118260','405521103387525',-,AIR BHR,'9934129181',,1410,,,,
'8396819757',IN,Pre,'9801475188',2726,AIR-BR,'11/06/2026',05:34:10,21,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'358241926890980','405526212132951',-,AIR BHR,'9934129179',4053,,,,,
'7070389488',IN,Pre,'9852453348',3087,RJIL-BR,'11/06/2026',05:34:53,13,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'358279766137280','405521217587835',-,AIR BHR,'9934129181',1843,,,,,
'9931992186',OUT,Pre,'9801829910',2726,AIR-BR,'11/06/2026',05:34:54,41,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'356012872118260','405521103387525',-,AIR BHR,'9934129181',,5409,,,,
'7484075871',IN,Pre,'7858009027',3087,RJIL-BR,'11/06/2026',05:35:42,1406,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353842669025390','405521228051659',-,AIR BHR,'9934129453',1204,,,,,
'8877100692',IN,Pre,'8757377170',2726,AIR-BR,'11/06/2026',05:35:54,50,25.3987588/85.9133416,405-52-792-20692,25.3952767/85.9233168,405-52-792-51625,'-',Voice,'350960974218770','405522216271780',-,AIR BHR,'9934129181',3001,,,,,
'9155587079',IN,Pre,'7050465636',2726,AIR-BR,'11/06/2026',05:39:22,44,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352521701492310','405525224089476',-,AIR BHR,'9934129181',,,,,,
'9031403343',OUT,Pre,'7367059475',3087,RJIL-BR,'11/06/2026',05:40:21,57,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'357660730077040','405522201293227',-,AIR BHR,'9934129181',,1410,,,,
'9031403133',SMT,Pre,'AX-UTKBNK-S',,-,'11/06/2026',05:41:57,0,25.3987588/85.9133416,405-52-792-20692,,---,'919937029176',SMS,'354595616593050','405523227511561',-,AIR BHR,'9934129181',,,,,,
'7970334478',IN,Pre,'7781830100',2726,AIR-BR,'11/06/2026',05:43:59,24,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18850,'-',Voice,'358278130458190','405523226429990',-,AIR BHR,'9934129181',5166,,,,,
'7250672525',OUT,Pre,'9798039004',3087,RJIL-BR,'11/06/2026',05:46:50,28,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'355610110974320','405525102535078',-,AIR BHR,'9934129223',,1063,,,,
'9576971173',IN,Pre,'7635037642',2726,AIR-BR,'11/06/2026',05:47:22,90,25.3876427/85.9178769,405-52-792-4660,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351281321285160','405525214175782',-,AIR BHR,'9934129181',0894,,,,,
'7250672525',OUT,Pre,'9798039004',3087,RJIL-BR,'11/06/2026',05:47:51,9,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'355610110974320','405525102535078',-,AIR BHR,'9934129223',,1064,,,,
'7479889372',IN,Pre,'8088741205',2726,AIR-BR,'11/06/2026',05:49:54,559,25.3987588/85.9133416,405-52-792-20692,25.3952767/85.9233168,405-52-792-51625,'-',Voice,'356660827459740','405522210560328',-,AIR BHR,'9934129181',,,,,,
'9321106300',OUT,Pre,'8092149937',3285,AIR-BR,'11/06/2026',05:50:42,675,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'353510872892600','405521224990458',-,AIR BHR,'9934129226',,5057,,,,
'7766960197',OUT,Pre,'9852453348',3087,RJIL-BR,'11/06/2026',05:52:01,32,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'357650135040840','405523203862449',-,AIR BHR,'9934129181',,1410,,,,
'8409118201',IN,Pre,'8084815111',2726,AIR-BR,'11/06/2026',06:04:27,46,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'359538357524130','405524207850827',-,AIR BHR,'9934129181',0884,,,,,
'9324740824',IN,Pre,'7050328284',3499,AIR-BR,'11/06/2026',06:06:13,27,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352299865012850','405522218968496',-,AIR BHR,'9934129171',2964,,,,,
'7485898965',OUT,Pre,'9279572850',3087,RJIL-BR,'11/06/2026',06:13:18,30,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'359806721653530','405522223048189',-,AIR BHR,'9934129181',,1410,,,,
'9321106300',OUT,Pre,'7050161967',3499,AIR-BR,'11/06/2026',06:18:44,10,25.3987588/85.9133416,405-52-792-20692,25.3933651/85.9295072,405-52-792-63552,'-',Voice,'353510872892600','405521224990458',-,AIR BHR,'9934129226',,5427,,,,
'7223909884',IN,Pre,'9711004476',4108,VODA-DL,'11/06/2026',06:19:50,1216,25.4000219/85.9196172,405-52-792-18855,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353085252900630','404930697008981',-,AIR BHR,'9934129181',0897,,,,,
'7295077983',OUT,Pre,'6202310340',3087,RJIL-BR,'11/06/2026',06:21:00,206,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18855,'-',Voice,'351266841921440','405522223551808',-,AIR BHR,'9934129181',,1410,,,,
'7250672525',OUT,Pre,'9798039004',3087,RJIL-BR,'11/06/2026',06:21:57,80,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'355610110974320','405525102535078',-,AIR BHR,'9934129223',,1063,,,,
'9122490700',OUT,Pre,'6377665435',3087,RJIL-BR,'11/06/2026',06:22:59,141,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357650135664890','405524215479137',-,AIR BHR,'9934129181',,1410,,,,
'7250672525',IN,Pre,'9798039004',3087,RJIL-BR,'11/06/2026',06:23:31,149,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'355610110974320','405525102535078',-,AIR BHR,'9934129223',2256,,,,,
'8271614228',SMO,Pre,'52263',,-,'11/06/2026',06:24:00,0,25.3987588/85.9133416,405-52-792-20692,,---,'919934029007',SMS,'354474081760530','405522225897390',-,AIR BHR,'9934129179',,,,,,
'7250672525',OUT,Pre,'9798039004',3087,RJIL-BR,'11/06/2026',06:27:03,31,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'355610110974320','405525102535078',-,AIR BHR,'9934129223',,1064,,,,
'9570475709',IN,Pre,'9525519657',2726,AIR-BR,'11/06/2026',06:27:12,135,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355083288706910','405525211981216',-,AIR BHR,'9934129181',5160,,,,,
'9162248339',IN,Pre,'8292077463',3087,RJIL-BR,'11/06/2026',06:27:17,45,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351424220160240','405523193349192',-,AIR BHR,'9934129181',0897,,,,,
'7781877977',OUT,Pre,'9570846818',4126,VODA-BR,'11/06/2026',06:29:56,116,25.4000219/85.9196172,405-52-792-18859,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'356660827482960','405521213053578',-,AIR BHR,'9934129181',,1404,,,,
'8235599003',OUT,Pre,'7282948431',2726,AIR-BR,'11/06/2026',06:34:07,103,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'352049841323140','405526206580178',-,AIR BHR,'9934129181',,1833,,,,
'9771030767',IN,Pre,'9661820164',2394,BSNL-BR,'11/06/2026',06:35:50,29,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'356429080917560','405521213990028',-,AIR BHR,'9934129181',0884,,,,,
'8396819757',IN,Pre,'9801475188',2726,AIR-BR,'11/06/2026',06:35:54,1066,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358241926890980','405526212132951',-,AIR BHR,'9934129179',4053,,,,,
'7766808878',IN,Pre,'9304375783',3087,RJIL-BR,'11/06/2026',06:37:00,8,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352185618978960','405524206438735',-,AIR BHR,'9934129181',2560,,,,,
'8541897060',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',06:37:15,0,25.3987588/85.9133416,405-52-792-20692,,---,'919831029344',SMS,'358597486980020','405526211034259',-,AIR BHR,'9934129422',,,,,,
'9523912308',IN,Pre,'8877351297',4126,VODA-BR,'11/06/2026',06:37:22,158,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'358177773559540','405522219106306',-,AIR BHR,'9934129226',2245,,,,,
'7766808878',IN,Pre,'9304375783',3087,RJIL-BR,'11/06/2026',06:37:23,45,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352185618978960','405524206438735',-,AIR BHR,'9934129181',0897,,,,,
'8541897060',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',06:37:28,0,25.3987588/85.9133416,405-52-792-20692,,---,'919831029344',SMS,'358597486980020','405526211034259',-,AIR BHR,'9934129422',,,,,,
'7488934513',IN,Pre,'7004143213',3087,RJIL-BR,'11/06/2026',06:38:17,34,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351266841926970','405524201097899',-,AIR BHR,'9934129226',2264,,,,,
'6299356955',IN,Pre,'8409885839',3499,AIR-BR,'11/06/2026',06:38:58,1192,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20693,'-',Voice,'355371456494940','405525212654257',-,AIR BHR,'9934129181',4051,,,,,
'8294695501',IN,Pre,'9471852600',2726,AIR-BR,'11/06/2026',06:39:22,45,25.3987588/85.9133416,405-52-792-20692,25.3876427/85.9178769,405-52-792-4669,'-',Voice,'358723411238460','405524214260069',-,AIR BHR,'9934129226',5403,,,,,
'9162248339',OUT,Pre,'9113718382',3087,RJIL-BR,'11/06/2026',06:39:38,47,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351424220160240','405523193349192',-,AIR BHR,'9934129181',,1410,,,,
'9122490700',OUT,Pre,'7782962474',2726,AIR-BR,'11/06/2026',06:41:55,830,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357650135664890','405524215479137',-,AIR BHR,'9934129181',,,,,,
'8969326281',IN,Pre,'6205757398',3087,RJIL-BR,'11/06/2026',06:42:28,58,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'357983841214070','405525214275977',-,AIR BHR,'9934129181',1202,,,,,
'9998205248',IN,Pre,'7228841825',2728,AIR-GJ,'11/06/2026',06:47:37,666,25.4000219/85.9196172,405-52-792-18859,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'355406384377160','404980508812419',-,AIR BHR,'9934129179',0884,,,,,
'8540964877',OUT,Pre,'7004471167',3087,RJIL-BR,'11/06/2026',06:48:54,321,25.3987588/85.9133416,405-52-792-20692,25.3876427/85.9178769,405-52-792-4669,'-',Voice,'353510874818060','405521221243263',-,AIR BHR,'9934129223',,1064,,,,
'7542060971',IN,Pre,'7033514554',2726,AIR-BR,'11/06/2026',06:51:50,33,25.3952767/85.9233168,405-52-792-51625,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353198220128870','405526213258355',-,AIR BHR,'9934129181',,,,,,
'9155780331',IN,Pre,'8340111426',2726,AIR-BR,'11/06/2026',06:52:06,67,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18855,'-',Voice,'359267078957000','405523218724625',-,AIR BHR,'9934129181',,,,,,
'9973683332',IN,Pre,'9288110647',3087,RJIL-BR,'11/06/2026',06:52:19,770,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351775763004880','405525223406093',-,AIR BHR,'9934129226',2257,,,,,
'6202167928',IN,Pre,'8271091099',3103,RJIL-DL,'11/06/2026',06:52:52,227,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18855,'-',Voice,'359538353630670','404100568862257',-,AIR BHR,'9934129181',0884,,,,,
'9102737453',OUT,Pre,'7480962618',3499,AIR-BR,'11/06/2026',06:53:13,671,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'354222076564070','405522228146437',-,AIR BHR,'9934129226',,0899,,,,
'7033514554',IN,Pre,'7542060971',2726,AIR-BR,'11/06/2026',06:53:44,51,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355083286029440','405526211705487',-,AIR BHR,'9934129181',,,,,,
'8434147296',OUT,Pre,'8051281052',4126,VODA-BR,'11/06/2026',06:54:41,35,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'357272896214030','405523220412402',-,AIR BHR,'9934129181',,1404,,,,
'8434147296',IN,Pre,'8051281052',4126,VODA-BR,'11/06/2026',06:56:02,299,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'357272896214030','405523220412402',-,AIR BHR,'9934129181',0879,,,,,
'7631779889',IN,Pre,'9304541201',3087,RJIL-BR,'11/06/2026',06:58:12,45,25.4000219/85.9196172,405-52-792-18859,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352560116296320','405525217703231',-,AIR BHR,'9934129223',0881,,,,,
'7479889372',OUT,Pre,'7988965072',3089,RJIL-HR,'11/06/2026',07:00:49,1,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'356660827459740','405522210560328',-,AIR BHR,'9934129181',,0896,,,,
'7479889372',OUT,Pre,'7988965072',3089,RJIL-HR,'11/06/2026',07:01:05,20,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'356660827459740','405522210560328',-,AIR BHR,'9934129181',,0896,,,,
'7050465636',OUT,Pre,'9708019227',4126,VODA-BR,'11/06/2026',07:01:34,188,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'355925381687700','405525221479090',-,AIR BHR,'9934129181',,1404,,,,
'8271371145',IN,Pre,'9110159896',3087,RJIL-BR,'11/06/2026',07:01:37,43,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18855,'-',Voice,'357343646232850','405526208141347',-,AIR BHR,'9934129181',0894,,,,,
'7631779889',IN,Pre,'9852050525',3087,RJIL-BR,'11/06/2026',07:02:26,19,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352560116296320','405525217703231',-,AIR BHR,'9934129223',2245,,,,,
'8235598658',IN,Pre,'9608473554',3087,RJIL-BR,'11/06/2026',07:05:00,63,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353817700421690','405526206579853',-,AIR BHR,'9934129212',0883,,,,,
'9973683332',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',07:05:08,0,25.3987588/85.9133416,405-52-792-20692,,---,'919831029344',SMS,'351775763004880','405525223406093',-,AIR BHR,'9934129226',,,,,,
'9973683332',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',07:05:21,0,25.3987588/85.9133416,405-52-792-20692,,---,'919831029344',SMS,'351775763004880','405525223406093',-,AIR BHR,'9934129226',,,,,,
'9102423005',SMT,Pre,'AIRMCA-S',,-,'11/06/2026',07:06:10,0,25.3987588/85.9133416,405-52-792-20692,,---,'919934129208',SMS,'350148333184450','405522216122917',-,AIR BHR,'9934129181',,,,,,
'8271484062',SMT,Pre,'9971635611',2727,AIR-DL,'11/06/2026',07:08:00,0,25.3987588/85.9133416,405-52-792-20692,,---,'919810051699',SMS,'354321064535140','405525208072966',-,AIR BHR,'9934129181',,,,,,
'8271484062',SMT,Pre,'9971635611',2727,AIR-DL,'11/06/2026',07:08:05,0,25.3987588/85.9133416,405-52-792-20692,,---,'919810051699',SMS,'354321064535140','405525208072966',-,AIR BHR,'9934129181',,,,,,
'7759920765',IN,Pre,'6205233819',2726,AIR-BR,'11/06/2026',07:08:22,199,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351775761460860','405524221779326',-,AIR BHR,'9934129226',2244,,,,,
'7759092861',IN,Pre,'9771672794',2726,AIR-BR,'11/06/2026',07:10:28,220,25.4000219/85.9196172,405-52-792-18859,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353206644300080','405525223356426',-,AIR BHR,'9934129181',1845,,,,,
'9097172609',IN,Pre,'9031404837',3285,AIR-BR,'11/06/2026',07:10:52,34,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353876581268190','405525198736468',-,AIR BHR,'9934129181',1833,,,,,
'8678099359',OUT,Pre,'7903311720',3087,RJIL-BR,'11/06/2026',07:12:02,102,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352923220316750','405521228464719',-,AIR BHR,'9934129181',,1410,,,,
'7781896642',OUT,Pre,'9229380043',2726,AIR-BR,'11/06/2026',07:12:37,96,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'354849876051640','405525215264842',-,AIR BHR,'9934129181',,5196,,,,
'9386927220',OUT,Post,'8340723646',3087,RJIL-BR,'11/06/2026',07:12:50,70,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'860494046866520','404450685512206',-,AIR BHR,'9934129223',,1063,,,,
'7783865757',SMT,Pre,'AIRMCA-S',,-,'11/06/2026',07:13:45,0,25.3987588/85.9133416,405-52-792-20692,,---,'919849176540',SMS,'911654457445420','404490685020731',-,AIR BHR,'9934129181',,,,,,
'7783865757',SMT,Pre,'AA-AIRMCA-S',,-,'11/06/2026',07:13:52,0,25.3987588/85.9133416,405-52-792-20692,,---,'919810051688',SMS,'911654457445420','404490685020731',-,AIR BHR,'9934129181',,,,,,
'7783865757',SMT,Pre,'AA-AIRMCA-S',,-,'11/06/2026',07:13:58,0,25.3987588/85.9133416,405-52-792-20692,,---,'919810051688',SMS,'911654457445420','404490685020731',-,AIR BHR,'9934129181',,,,,,
'7783865757',SMT,Pre,'AA-AIRMCA-S',,-,'11/06/2026',07:14:05,0,25.3987588/85.9133416,405-52-792-20692,,---,'919810051688',SMS,'911654457445420','404490685020731',-,AIR BHR,'9934129181',,,,,,
'9631820667',IN,Pre,'8235787747',3285,AIR-BR,'11/06/2026',07:14:54,50,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355228505344330','405523226503794',-,AIR BHR,'9934129181',5407,,,,,
'7209038238',OUT,Pre,'8988060916',3000,AIR-HP,'11/06/2026',07:15:07,125,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'350071613743630','405524206870843',-,AIR BHR,'9934129181',,0896,,,,
'8292045835',OUT,Pre,'7543071687',3087,RJIL-BR,'11/06/2026',07:17:52,564,25.3987588/85.9133416,405-52-792-20692,25.4000219/85.9196172,405-52-792-18855,'-',Voice,'351392427118670','405525220953166',-,AIR BHR,'9934129422',,1027,,,,
