BHARTI AIRTEL LTD

Pan India

GPRS OF CELL ID : 405-52-2325-232441632 from 11-Jun-2026 19:40:00 to 11-Jun-2026 21:00:00

 Mobile No.,IP Address,IMEI,IMSI,Downlink Vol,Uplink Vol,Total Vol,Session Start Time,Session End Time, Pre/Post,Roaming Circle,2g/4g/5g,ICR Operator Name,Home Circle,IP,  CGI Latitude, CGI Longitude, CGI
9102428777,100.107.56.165,3539356466094678,404931003648065,18136,12497,30633,11-Jun-2026 19:09:29,11-Jun-2026 20:33:27,Pre,BIHAR-JHAR,4G,,MP,2401:4900:168e:89ff:1:2:923a:fe55,25.5461503,86.5656102,405-52-2325-232441632
9102428777,100.107.56.165,3539356466094678,404931003648065,215575549,20984446,236559995,11-Jun-2026 19:09:29,11-Jun-2026 20:34:04,Pre,BIHAR-JHAR,4G,,MP,2401:4900:168e:89ff:1:2:923a:fe55,25.5461503,86.5656102,405-52-2325-232441632
5754027509097,,8699900808505600,405526214686696,1400,2180,3580,11-Jun-2026 19:10:56,11-Jun-2026 20:13:40,Post,BIHAR-JHAR,4G,,BIHAR-JHAR,fc10:0:3c0:ae0a:0:0:0:2,25.5461503,86.5656102,405-52-2325-232441632
8294466740,100.127.229.144,8695960734764915,405526218627973,12026357,2298695,14325052,11-Jun-2026 19:14:34,11-Jun-2026 19:55:37,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4d4:b154:149:236a:3e33:401b,25.5461503,86.5656102,405-52-2325-232441632
9199994928,100.95.209.124,3589024288240501,405523216815599,16276457,8617764,24894221,11-Jun-2026 19:14:35,11-Jun-2026 21:09:27,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:3cbf:e944:0:0:82c:6b83,25.5461503,86.5656102,405-52-2325-232441632
9199994928,100.95.209.124,3589024288240501,405523216815599,114249,111448,225697,11-Jun-2026 19:14:35,11-Jun-2026 21:09:27,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:3cbf:e944:0:0:82c:6b83,25.5461503,86.5656102,405-52-2325-232441632
8294466740,100.127.229.144,8695960734764915,405526218627973,4897701,1211901,6109602,11-Jun-2026 19:15:18,11-Jun-2026 19:53:00,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4d4:b154:149:236a:3e33:401b,25.5461503,86.5656102,405-52-2325-232441632
9304843927,100.69.184.136,3594686788051501,405525223631441,1879731,1207999,3087730,11-Jun-2026 19:16:33,11-Jun-2026 21:15:31,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:73f2:bb68:6367:f11a:4ff3:ce89,25.5461503,86.5656102,405-52-2325-232441632
9304843927,100.69.184.136,3594686788051501,405525223631441,40529,10140,50669,11-Jun-2026 19:17:06,11-Jun-2026 21:07:32,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:73f2:bb68:6367:f11a:4ff3:ce89,25.5461503,86.5656102,405-52-2325-232441632
9304843927,100.69.184.136,3594686788051501,405525223631441,1900184,1350806,3250990,11-Jun-2026 19:17:06,11-Jun-2026 21:07:33,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:73f2:bb68:6367:f11a:4ff3:ce89,25.5461503,86.5656102,405-52-2325-232441632
9304843927,100.69.184.136,3594686788051501,405525223631441,41005,12355,53360,11-Jun-2026 19:17:06,11-Jun-2026 21:08:50,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:73f2:bb68:6367:f11a:4ff3:ce89,25.5461503,86.5656102,405-52-2325-232441632
8292974348,100.119.94.224,8614680758086168,405522223390101,21134132,9268096,30402228,11-Jun-2026 19:17:38,11-Jun-2026 19:42:13,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d164:9b2c:7ed1:65b2:c4ae:248a,25.5461503,86.5656102,405-52-2325-232441632
8292974348,100.119.94.224,8614680758086168,405522223390101,0,1200,1200,11-Jun-2026 19:17:40,11-Jun-2026 19:42:11,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d164:9b2c:7ed1:65b2:c4ae:248a,25.5461503,86.5656102,405-52-2325-232441632
8294466740,100.127.229.144,8695960734764915,405526218627973,1811,2077,3888,11-Jun-2026 19:17:44,11-Jun-2026 19:53:47,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4d4:b154:149:236a:3e33:401b,25.5461503,86.5656102,405-52-2325-232441632
8222815670,100.86.127.150,8691100770246761,405521225346969,491985,580600,1072585,11-Jun-2026 19:19:29,11-Jun-2026 20:17:04,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b021:2318:ae7:2fb9:3155:71b,25.5461503,86.5656102,405-52-2325-232441632
8222815670,100.86.127.150,8691100770246761,405521225346969,1423005,788949,2211954,11-Jun-2026 19:19:39,11-Jun-2026 20:17:04,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b021:2318:ae7:2fb9:3155:71b,25.5461503,86.5656102,405-52-2325-232441632
7607667881,100.78.135.94,8663740704866800,405540359553303,23865305,1196671,25061976,11-Jun-2026 19:19:42,11-Jun-2026 19:40:43,Pre,BIHAR-JHAR,5G,,UP-EAST,2401:4900:b548:1c2d:5151:a31:8472:bc8,25.5461503,86.5656102,405-52-2325-232441632
8002789119,100.74.123.213,8628390507774519,405524227711745,5127713,3291842,8419555,11-Jun-2026 19:20:18,11-Jun-2026 21:14:30,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:7155:3ddd:0:0:1225:a592,25.5461503,86.5656102,405-52-2325-232441632
7607667881,100.78.135.94,8663740704866800,405540359553303,389313,396967,786280,11-Jun-2026 19:20:44,11-Jun-2026 19:40:07,Pre,BIHAR-JHAR,5G,,UP-EAST,2401:4900:b548:1c2d:5151:a31:8472:bc8,25.5461503,86.5656102,405-52-2325-232441632
9006381980,100.84.234.248,8638690555635315,405521223357567,1811516,1264147,3075663,11-Jun-2026 19:20:52,11-Jun-2026 20:51:21,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:3caa:6208:0:0:236:7ea4,25.5461503,86.5656102,405-52-2325-232441632
9263409165,100.90.27.99,3559853653764701,405525224935018,427353462,14775789,442129251,11-Jun-2026 19:22:07,11-Jun-2026 19:49:05,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:7678:8735:1c2b:a54c:7c92:d44e,25.5461503,86.5656102,405-52-2325-232441632
9263409165,100.90.27.99,3559853653764701,405525224935018,10302525,8512894,18815419,11-Jun-2026 19:22:50,11-Jun-2026 19:49:04,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:7678:8735:1c2b:a54c:7c92:d44e,25.5461503,86.5656102,405-52-2325-232441632
7858904736,100.74.222.34,8663000518734123,405525216873945,1126636,305943,1432579,11-Jun-2026 19:23:24,11-Jun-2026 20:33:27,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:3cd5:7b5d:0:0:e24:b01,25.5461503,86.5656102,405-52-2325-232441632
9263409165,100.90.27.99,3559853653764701,405525224935018,32769,32831,65600,11-Jun-2026 19:23:43,11-Jun-2026 19:49:04,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:7678:8735:1c2b:a54c:7c92:d44e,25.5461503,86.5656102,405-52-2325-232441632
8188008364,100.72.164.245,8652650517817169,405540362270262,2989708,1687334,4677042,11-Jun-2026 19:26:58,11-Jun-2026 21:24:05,Pre,BIHAR-JHAR,4G,,UP-EAST,2401:4900:1682:afd3:2:2:8c46:82fb,25.5461503,86.5656102,405-52-2325-232441632
8188008364,100.72.164.245,8652650517817169,405540362270262,1719964,765484,2485448,11-Jun-2026 19:28:13,11-Jun-2026 21:23:03,Pre,BIHAR-JHAR,4G,,UP-EAST,2401:4900:1682:afd3:2:2:8c46:82fb,25.5461503,86.5656102,405-52-2325-232441632
7568607968,100.79.214.73,8625180566821122,404701242064223,0,0,0,11-Jun-2026 19:28:49,11-Jun-2026 21:28:49,Pre,BIHAR-JHAR,4G,,RAJASTHAN,2401:4900:1201:820b:1:1:9053:de2c,25.5461503,86.5656102,405-52-2325-232441632
8521031701,100.68.109.208,8652300682705200,405525224931876,114672364,22990811,137663175,11-Jun-2026 19:32:17,11-Jun-2026 20:05:04,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4d9:2b5f:7cd8:825d:f877:e94f,25.5461503,86.5656102,405-52-2325-232441632
8521031701,100.68.109.208,8652300682705200,405525224931876,10439370,504102,10943472,11-Jun-2026 19:32:37,11-Jun-2026 20:05:04,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4d9:2b5f:7cd8:825d:f877:e94f,25.5461503,86.5656102,405-52-2325-232441632
7520259064,100.108.132.57,8645300772581000,405521229383921,40267825,655496,40923321,11-Jun-2026 19:33:07,11-Jun-2026 19:41:31,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b501:9354:d5d0:bb26:dc60:b4c6,25.5461503,86.5656102,405-52-2325-232441632
9155499771,100.78.34.172,3574755315289301,405525222286224,24965534,1071950,26037484,11-Jun-2026 19:33:24,11-Jun-2026 19:42:35,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d14e:84d9:7224:3b4f:d09e:8484,25.5461503,86.5656102,405-52-2325-232441632
9155499771,100.78.34.172,3574755315289301,405525222286224,390258,271509,661767,11-Jun-2026 19:33:51,11-Jun-2026 19:42:35,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d14e:84d9:7224:3b4f:d09e:8484,25.5461503,86.5656102,405-52-2325-232441632
8051779889,100.67.81.252,8699160621115707,405522206524962,139594,84844,224438,11-Jun-2026 19:35:55,11-Jun-2026 19:42:14,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:73f0:2a83:a1c3:50d0:c0e3:db02,25.5461503,86.5656102,405-52-2325-232441632
9708512146,100.122.72.3,3556038659515401,405525224563937,546572,213388,759960,11-Jun-2026 19:36:00,11-Jun-2026 19:53:36,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3b04:cad5:bf5e:aff6:27f7:e5dc,25.5461503,86.5656102,405-52-2325-232441632
9708512146,100.122.72.3,3556038659515401,405525224563937,396104,250769,646873,11-Jun-2026 19:36:13,11-Jun-2026 19:53:21,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3b04:cad5:bf5e:aff6:27f7:e5dc,25.5461503,86.5656102,405-52-2325-232441632
8051779889,100.67.81.252,8699160621115707,405522206524962,14414,18466,32880,11-Jun-2026 19:36:21,11-Jun-2026 19:42:14,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:73f0:2a83:a1c3:50d0:c0e3:db02,25.5461503,86.5656102,405-52-2325-232441632
6206142131,100.97.52.221,8681340734261086,405524222149333,925708,18008,943716,11-Jun-2026 19:39:25,11-Jun-2026 19:40:56,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3e4a:31fe:3dd:c2b8:69aa:9916,25.5461503,86.5656102,405-52-2325-232441632
6206142131,100.97.52.221,8681340734261086,405524222149333,27396553,405071,27801624,11-Jun-2026 19:39:30,11-Jun-2026 19:40:57,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3e4a:31fe:3dd:c2b8:69aa:9916,25.5461503,86.5656102,405-52-2325-232441632
7528948615,100.65.20.59,8654170890535527,404022434414130,394051,455283,849334,11-Jun-2026 19:39:37,11-Jun-2026 19:44:59,Pre,BIHAR-JHAR,5G,,PUNJAB,2401:4900:3b19:2e04:8d4c:7041:ab20:741,25.5461503,86.5656102,405-52-2325-232441632
9122477659,100.116.231.146,8666330826134000,405526217756405,967245,54105,1021350,11-Jun-2026 19:39:42,11-Jun-2026 19:42:26,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d161:cdc0:eaab:a979:a36f:8d59,25.5461503,86.5656102,405-52-2325-232441632
7520259064,100.108.132.57,8645300772581000,405521229383921,5623,1829,7452,11-Jun-2026 19:40:16,11-Jun-2026 19:41:31,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b501:9354:d5d0:bb26:dc60:b4c6,25.5461503,86.5656102,405-52-2325-232441632
9122477659,100.116.231.146,8666330826134000,405526217756405,6382342,130277,6512619,11-Jun-2026 19:40:26,11-Jun-2026 19:42:26,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d161:cdc0:eaab:a979:a36f:8d59,25.5461503,86.5656102,405-52-2325-232441632
7528948615,100.65.20.59,8654170890535527,404022434414130,10283827,5759589,16043416,11-Jun-2026 19:40:37,11-Jun-2026 19:44:58,Pre,BIHAR-JHAR,5G,,PUNJAB,2401:4900:3b19:2e04:8d4c:7041:ab20:741,25.5461503,86.5656102,405-52-2325-232441632
6206142131,100.97.52.221,8681340734261086,405524222149333,15235347,358217,15593564,11-Jun-2026 19:40:57,11-Jun-2026 19:42:13,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3e4a:31fe:3dd:c2b8:69aa:9916,25.5461503,86.5656102,405-52-2325-232441632
7520259064,100.108.132.57,8645300772581000,405521229383921,406239207,6648787,412887994,11-Jun-2026 19:41:31,11-Jun-2026 20:07:20,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b501:9354:d5d0:bb26:dc60:b4c6,25.5461503,86.5656102,405-52-2325-232441632
6206142131,100.97.52.221,8681340734261086,405524222149333,488766,32884,521650,11-Jun-2026 19:41:32,11-Jun-2026 19:42:05,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3e4a:31fe:3dd:c2b8:69aa:9916,25.5461503,86.5656102,405-52-2325-232441632
7368919624,100.68.209.74,8660470740626181,405523217674521,240618387,4870232,245488619,11-Jun-2026 19:41:32,11-Jun-2026 19:46:25,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4d9:8db7:585:7811:a336:89,25.5461503,86.5656102,405-52-2325-232441632
7479844041,100.75.48.35,8660470764876381,405524223666845,120100,69193,189293,11-Jun-2026 19:41:38,11-Jun-2026 19:48:18,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4e0:a1b3:6c8e:c194:ed69:8d40,25.5461503,86.5656102,405-52-2325-232441632
7368919624,100.68.209.74,8660470740626181,405523217674521,171675,7065,178740,11-Jun-2026 19:42:05,11-Jun-2026 19:46:25,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4d9:8db7:585:7811:a336:89,25.5461503,86.5656102,405-52-2325-232441632
9359221931,100.79.71.135,8679310726099533,405522229754160,1298058,451145,1749203,11-Jun-2026 19:42:09,11-Jun-2026 20:14:44,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:766e:585c:84d8:9bfd:d720:2c1,25.5461503,86.5656102,405-52-2325-232441632
8235480658,100.81.183.107,8664180842900121,405522218867303,34509,37543,72052,11-Jun-2026 19:42:11,11-Jun-2026 19:44:54,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4e7:1534:27c1:6df8:cb95:ed83,25.5461503,86.5656102,405-52-2325-232441632
8292974348,100.119.94.224,8614680758086168,405522223390101,1244239,51456,1295695,11-Jun-2026 19:42:21,11-Jun-2026 19:46:03,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d164:9b2c:7ed1:65b2:c4ae:248a,25.5461503,86.5656102,405-52-2325-232441632
6206142131,100.97.52.221,8681340734261086,405524222149333,965328,47120,1012448,11-Jun-2026 19:42:23,11-Jun-2026 19:44:00,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3e4a:31fe:3dd:c2b8:69aa:9916,25.5461503,86.5656102,405-52-2325-232441632
8292974348,100.119.94.224,8614680758086168,405522223390101,10511680,331204,10842884,11-Jun-2026 19:42:28,11-Jun-2026 19:46:03,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d164:9b2c:7ed1:65b2:c4ae:248a,25.5461503,86.5656102,405-52-2325-232441632
8235480658,100.81.183.107,8664180842900121,405522218867303,58776,58421,117197,11-Jun-2026 19:42:29,11-Jun-2026 19:44:54,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4e7:1534:27c1:6df8:cb95:ed83,25.5461503,86.5656102,405-52-2325-232441632
9934244457,100.93.65.153,8658730774681723,405521223302946,156620,123720,280340,11-Jun-2026 19:42:31,11-Jun-2026 19:50:29,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b3f7:2db8:ba5d:9d9b:1dbe:b909,25.5461503,86.5656102,405-52-2325-232441632
6206142131,100.97.52.221,8681340734261086,405524222149333,6866492,154967,7021459,11-Jun-2026 19:42:34,11-Jun-2026 19:44:01,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3e4a:31fe:3dd:c2b8:69aa:9916,25.5461503,86.5656102,405-52-2325-232441632
9934244457,100.93.65.153,8658730774681723,405521223302946,683621,586704,1270325,11-Jun-2026 19:42:37,11-Jun-2026 19:50:30,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b3f7:2db8:ba5d:9d9b:1dbe:b909,25.5461503,86.5656102,405-52-2325-232441632
9359221931,100.79.71.135,8679310726099533,405522229754160,1472747,278770,1751517,11-Jun-2026 19:42:38,11-Jun-2026 20:12:38,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:766e:585c:84d8:9bfd:d720:2c1,25.5461503,86.5656102,405-52-2325-232441632
8235480658,100.81.183.107,8664180842900121,405522218867303,0,60,60,11-Jun-2026 19:42:53,11-Jun-2026 19:42:53,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4e7:1534:27c1:6df8:cb95:ed83,25.5461503,86.5656102,405-52-2325-232441632
8051129347,100.127.190.31,8682610759872776,405525223943012,112498538,3143515,115642053,11-Jun-2026 19:43:34,11-Jun-2026 19:49:56,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d16e:1d93:316d:f750:95a8:f05d,25.5461503,86.5656102,405-52-2325-232441632
9835773530,100.72.169.56,3590054109968201,405523217505114,234,0,234,11-Jun-2026 19:43:56,11-Jun-2026 19:44:02,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b542:514b:d7c7:b960:7655:a54,25.5461503,86.5656102,405-52-2325-232441632
9162405781,100.122.12.187,8643540832495220,405521227467435,67429043,2975446,70404489,11-Jun-2026 19:44:00,11-Jun-2026 20:01:04,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3b04:8214:96d2:4542:e6db:49de,25.5461503,86.5656102,405-52-2325-232441632
6206142131,100.97.52.221,8681340734261086,405524222149333,9848008,679847,10527855,11-Jun-2026 19:44:01,11-Jun-2026 19:45:52,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:3e4a:31fe:3dd:c2b8:69aa:9916,25.5461503,86.5656102,405-52-2325-232441632
9835773530,100.72.169.56,3590054109968201,405523217505114,234,120,354,11-Jun-2026 19:44:12,11-Jun-2026 19:44:35,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b542:514b:d7c7:b960:7655:a54,25.5461503,86.5656102,405-52-2325-232441632
7479844041,100.75.48.35,8660470764876381,405524223666845,2634436,81678,2716114,11-Jun-2026 19:44:15,11-Jun-2026 19:48:46,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4e0:a1b3:6c8e:c194:ed69:8d40,25.5461503,86.5656102,405-52-2325-232441632
9155190179,100.69.164.57,8630670746601542,405524225863792,66931,70379,137310,11-Jun-2026 19:44:19,11-Jun-2026 19:47:23,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:7661:959d:4e84:533e:9b2d:6745,25.5461503,86.5656102,405-52-2325-232441632
9693516141,100.70.130.234,8681440728454548,405523221984041,47118,16741,63859,11-Jun-2026 19:44:22,11-Jun-2026 19:46:06,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:7662:65f4:ae84:eb40:4322:c90e,25.5461503,86.5656102,405-52-2325-232441632
8292974348,100.119.94.224,8614680758086168,405522223390101,0,180,180,11-Jun-2026 19:44:28,11-Jun-2026 19:44:31,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:d164:9b2c:7ed1:65b2:c4ae:248a,25.5461503,86.5656102,405-52-2325-232441632
8235480658,100.81.183.107,8664180842900121,405522218867303,390,496,886,11-Jun-2026 19:44:35,11-Jun-2026 19:44:35,Pre,BIHAR-JHAR,5G,,BIHAR-JHAR,2401:4900:b4e7:1534:27c1:6df8:cb95:ed83,25.5461503,86.5656102,405-52-2325-232441632
