BHARTI AIRTEL LTD

Pan India

GPRS OF CELL ID : 405-52-325-61541 from 11-Jun-2026 19:40:00 to 11-Jun-2026 21:00:00

 Mobile No.,IP Address,IMEI,IMSI,Downlink Vol,Uplink Vol,Total Vol,Session Start Time,Session End Time, Pre/Post,Roaming Circle,2g/4g/5g,ICR Operator Name,Home Circle,IP,  CGI Latitude, CGI Longitude, CGI
9266133620,100.82.105.36,8609020515296601,404100597158153,0,0,0,11-Jun-2026 19:49:22,11-Jun-2026 20:19:22,Pre,BIHAR-JHAR,2G,,DELHI,2401:4900:1203:6665:2:2:925d:498a,25.5461503,86.5656102,405-52-325-61541
5754302239825,10.72.245.62,8665020719393400,404450677231910,6634,9717,16351,11-Jun-2026 19:51:05,11-Jun-2026 20:57:43,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5461503,86.5656102,405-52-325-61541
5754203604099,10.165.165.70,8612680745306100,404100633874316,,,,11-Jun-2026 19:56:05,11-Jun-2026 19:56:05,Post,BIHAR-JHAR,2G,,DELHI,,25.5461503,86.5656102,405-52-325-61541
9155831480,100.94.214.166,3508128817473778,405524227962245,,,,11-Jun-2026 20:01:51,11-Jun-2026 20:01:51,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:715f:6b1b:0:0:a2d:eec5,25.5461503,86.5656102,405-52-325-61541
8409129268,100.121.150.108,8651790493413900,405525220292322,0,0,0,11-Jun-2026 20:11:37,11-Jun-2026 20:14:22,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:168a:3d5e:1:2:9273:e637,25.5461503,86.5656102,405-52-325-61541
9162723861,100.80.212.254,8642140691327137,405524227588659,81407,82540,163947,11-Jun-2026 20:12:24,11-Jun-2026 20:12:37,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:3e49:325c:a544:7020:eccd:3e46,25.5461503,86.5656102,405-52-325-61541
7050487730,100.78.253.57,3577460970319101,405525221965406,712,1019,1731,11-Jun-2026 20:15:26,11-Jun-2026 20:15:30,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,,25.5461503,86.5656102,405-52-325-61541
8409129268,100.81.196.222,8651790493413900,405525220292322,0,409,409,11-Jun-2026 20:18:56,11-Jun-2026 20:18:56,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:3e4a:213b:683b:5326:9430:61c,25.5461503,86.5656102,405-52-325-61541
8969244733,100.100.183.208,3552638305078901,405525222828493,,,,11-Jun-2026 20:19:32,11-Jun-2026 20:19:32,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,,25.5461503,86.5656102,405-52-325-61541
5754223210309,10.168.134.92,8612680741028570,404100630230585,,,,11-Jun-2026 20:21:36,11-Jun-2026 20:21:36,Post,BIHAR-JHAR,2G,,DELHI,,25.5461503,86.5656102,405-52-325-61541
7634085487,100.70.224.50,3545043244497790,405525220147675,211,64,275,11-Jun-2026 20:24:37,11-Jun-2026 20:24:38,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,,25.5461503,86.5656102,405-52-325-61541
7463035745,100.66.135.178,8653970508275900,405525222121992,45287,13620,58907,11-Jun-2026 20:30:16,11-Jun-2026 20:33:28,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:3842:5cef:1:2:73a2:7747,25.5461503,86.5656102,405-52-325-61541
7463035745,100.66.135.178,8653970508275900,405525222121992,104,60,164,11-Jun-2026 20:30:21,11-Jun-2026 20:30:22,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:3842:5cef:1:2:73a2:7747,25.5461503,86.5656102,405-52-325-61541
7463035745,100.90.45.39,8653970508275900,405525222121992,48227,46558,94785,11-Jun-2026 20:34:51,11-Jun-2026 20:38:32,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:36ba:16b0:1:2:73a6:8982,25.5461503,86.5656102,405-52-325-61541
9939018965,100.90.133.109,8649600834364301,405521221658125,14929,10616,25545,11-Jun-2026 20:35:46,11-Jun-2026 20:36:06,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:b562:2425:e879:f3c8:8e0b:29ca,25.5461503,86.5656102,405-52-325-61541
5754080481366,10.125.5.147,8687530828264420,404453404824816,16548,18714,35262,11-Jun-2026 20:36:21,11-Jun-2026 22:35:08,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5461503,86.5656102,405-52-325-61541
5754210671871,10.169.6.226,8612680747084710,404100634857761,,,,11-Jun-2026 20:38:06,11-Jun-2026 20:38:06,Post,BIHAR-JHAR,2G,,DELHI,,25.5461503,86.5656102,405-52-325-61541
7463035745,100.80.100.24,8653970508275900,405525222121992,621339,425590,1046929,11-Jun-2026 20:39:04,11-Jun-2026 20:50:27,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:36ba:ee20:1:2:73aa:87b9,25.5461503,86.5656102,405-52-325-61541
5754081720726,10.78.40.59,8672620698351950,404453402320517,15911,12533,28444,11-Jun-2026 20:50:03,11-Jun-2026 22:49:07,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5461503,86.5656102,405-52-325-61541
7463035745,100.69.209.106,8653970508275900,405525222121992,77743,43288,121031,11-Jun-2026 20:50:35,11-Jun-2026 21:01:29,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,2401:4900:3622:27f0:2:1:884f:ea11,25.5461503,86.5656102,405-52-325-61541
5754223210343,10.103.33.153,8612680772983220,404100630230619,,,,11-Jun-2026 20:52:32,11-Jun-2026 20:52:32,Post,BIHAR-JHAR,2G,,DELHI,,25.5461503,86.5656102,405-52-325-61541
5754204193633,10.103.118.189,8612680745310060,404100633884541,,,,11-Jun-2026 20:53:19,11-Jun-2026 20:53:19,Post,BIHAR-JHAR,2G,,DELHI,,25.5461503,86.5656102,405-52-325-61541
5754223208491,10.103.168.200,8612680744059200,404100630228767,,,,11-Jun-2026 20:53:46,11-Jun-2026 20:53:46,Post,BIHAR-JHAR,2G,,DELHI,,25.5461503,86.5656102,405-52-325-61541
5754204195432,10.108.136.85,8612680765345600,404100633884573,,,,11-Jun-2026 20:55:46,11-Jun-2026 20:55:46,Post,BIHAR-JHAR,2G,,DELHI,,25.5461503,86.5656102,405-52-325-61541
5754309021170,10.74.48.81,8628370888654410,404450692911175,15891,12532,28423,11-Jun-2026 20:57:35,11-Jun-2026 22:56:40,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5461503,86.5656102,405-52-325-61541

 This is System generated report, and needs no signature.

 23-Jun-2026 11:11:34
